,MAHDOUDE_NAME,AQUIFER_NAME,LOCATION_NAME,DATE_PERSIAN,DATE_GREGORIAN,VALUE,DELTA_DAY,DATE_PERSIAN_NEW,DATE_GREGORIAN_NEW,VALUE_NEW
9087,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-4-14,2009-07-05,16.09,26.0,1388-4-15,2009-07-06,16.09
9088,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-5-6,2009-07-28,16.13,23.0,1388-5-15,2009-08-06,16.13
9089,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-6-8,2009-08-30,16.2,33.0,1388-6-15,2009-09-06,16.2
9090,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-7-15,2009-10-07,16.1,38.0,1388-7-15,2009-10-07,16.1
9091,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-8-12,2009-11-03,16.33,27.0,1388-8-15,2009-11-06,16.33
9092,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-9-22,2009-12-13,16.19,40.0,1388-9-15,2009-12-06,16.19
9093,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-10-13,2010-01-03,16.19,21.0,1388-10-15,2010-01-05,16.19
9094,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-11-12,2010-02-01,16.2,29.0,1388-11-15,2010-02-04,16.2
9095,سرخس,سرخس,نوار مرزی-چاه شماره 12,1388-12-12,2010-03-03,16.32,30.0,1388-12-15,2010-03-06,16.32
9096,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-1-8,2010-03-28,16.34,25.0,1389-1-15,2010-04-04,16.34
9097,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-2-4,2010-04-24,16.47,27.0,1389-2-15,2010-05-05,16.47
9098,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-3-25,2010-06-15,16.48,52.0,1389-3-15,2010-06-05,16.48
9099,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-4-27,2010-07-18,16.42,33.0,1389-4-15,2010-07-06,16.42
9100,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-5-26,2010-08-17,16.57,30.0,1389-5-15,2010-08-06,16.57
9101,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-6-15,2010-09-06,16.56,20.0,1389-6-15,2010-09-06,16.56
9102,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-7-14,2010-10-06,16.4,30.0,1389-7-15,2010-10-07,16.4
9103,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-8-12,2010-11-03,16.63,28.0,1389-8-15,2010-11-06,16.63
9104,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-9-15,2010-12-06,16.58,33.0,1389-9-15,2010-12-06,16.58
9105,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-10-12,2011-01-02,16.64,27.0,1389-10-15,2011-01-05,16.64
9106,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-11-16,2011-02-05,16.45,34.0,1389-11-15,2011-02-04,16.45
9107,سرخس,سرخس,نوار مرزی-چاه شماره 12,1389-12-8,2011-02-27,16.6,22.0,1389-12-15,2011-03-06,16.6
9108,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-1-6,2011-03-26,16.63,27.0,1390-1-15,2011-04-04,16.63
9109,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-2-20,2011-05-10,16.78,45.0,1390-2-15,2011-05-05,16.78
9110,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-6-7,2011-08-29,16.98,111.0,1390-6-15,2011-09-06,16.98
9111,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-7-5,2011-09-27,16.96,29.0,1390-7-15,2011-10-07,16.96
9112,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-8-18,2011-11-09,16.85,43.0,1390-8-15,2011-11-06,16.85
9113,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-9-12,2011-12-03,16.08,24.0,1390-9-15,2011-12-06,16.08
9114,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-10-29,2012-01-19,16.26,47.0,1390-10-15,2012-01-05,16.26
9115,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-11-14,2012-02-03,16.24,15.0,1390-11-15,2012-02-04,16.24
9116,سرخس,سرخس,نوار مرزی-چاه شماره 12,1390-12-12,2012-03-02,16.39,28.0,1390-12-15,2012-03-05,16.39
9117,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-1-9,2012-03-28,16.43,26.0,1391-1-15,2012-04-03,16.43
9118,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-2-26,2012-05-15,16.7,48.0,1391-2-15,2012-05-04,16.7
9119,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-3-24,2012-06-13,16.76,29.0,1391-3-15,2012-06-04,16.76
9120,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-4-8,2012-06-28,17.5,15.0,1391-4-15,2012-07-05,17.5
9121,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-5-11,2012-08-01,17.68,34.0,1391-5-15,2012-08-05,17.68
9122,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-6-5,2012-08-26,17.52,25.0,1391-6-15,2012-09-05,17.52
9123,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-7-5,2012-09-26,17.32,31.0,1391-7-15,2012-10-06,17.32
9124,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-8-22,2012-11-12,17.09,47.0,1391-8-15,2012-11-05,17.09
9125,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-9-8,2012-11-28,17.15,16.0,1391-9-15,2012-12-05,17.15
9126,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-10-19,2013-01-08,17.03,41.0,1391-10-15,2013-01-04,17.03
9127,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-11-14,2013-02-02,17.43,25.0,1391-11-15,2013-02-03,17.43
9128,سرخس,سرخس,نوار مرزی-چاه شماره 12,1391-12-22,2013-03-12,17.46,38.0,1391-12-15,2013-03-05,17.46
9129,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-1-15,2013-04-04,17.3,23.0,1392-1-15,2013-04-04,17.3
9130,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-2-21,2013-05-11,17.14,37.0,1392-2-15,2013-05-05,17.14
9131,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-3-19,2013-06-09,17.41,29.0,1392-3-15,2013-06-05,17.41
9132,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-4-17,2013-07-08,17.48,29.0,1392-4-15,2013-07-06,17.48
9133,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-5-6,2013-07-28,17.73,20.0,1392-5-15,2013-08-06,17.73
9134,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-6-2,2013-08-24,17.86,27.0,1392-6-15,2013-09-06,17.86
9135,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-7-30,2013-10-22,17.65,59.0,1392-7-15,2013-10-07,17.65
9136,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-8-30,2013-11-21,18.9,30.0,1392-8-15,2013-11-06,18.9
9137,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-9-30,2013-12-21,18.21,30.0,1392-9-15,2013-12-06,18.21
9138,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-10-9,2013-12-30,19.5,9.0,1392-10-15,2014-01-05,19.5
9139,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-11-30,2014-02-19,20.3,51.0,1392-11-15,2014-02-04,20.3
9140,سرخس,سرخس,نوار مرزی-چاه شماره 12,1392-12-13,2014-03-04,20.91,13.0,1392-12-15,2014-03-06,20.91
9141,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-1-19,2014-04-08,19.5,35.0,1393-1-15,2014-04-04,19.5
9142,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-2-21,2014-05-11,20.45,33.0,1393-2-15,2014-05-05,20.45
9143,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-3-19,2014-06-09,18.82,29.0,1393-3-15,2014-06-05,18.82
9144,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-4-8,2014-06-29,18.97,20.0,1393-4-15,2014-07-06,18.97
9145,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-5-19,2014-08-10,18.56,42.0,1393-5-15,2014-08-06,18.56
9146,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-6-24,2014-09-15,18.2,36.0,1393-6-15,2014-09-06,18.2
9147,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-7-8,2014-09-30,18.0,15.0,1393-7-15,2014-10-07,18.0
9148,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-8-24,2014-11-15,18.1,46.0,1393-8-15,2014-11-06,18.1
9149,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-9-29,2014-12-20,18.08,35.0,1393-9-15,2014-12-06,18.08
9150,سرخس,سرخس,نوار مرزی-چاه شماره 12,1393-10-24,2015-01-14,18.2,25.0,1393-10-15,2015-01-05,18.2
9151,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-3-3,2015-05-24,18.57,130.0,1394-3-15,2015-06-05,18.57
9152,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-4-18,2015-07-09,18.68,46.0,1394-4-15,2015-07-06,18.68
9153,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-7-13,2015-10-05,18.87,88.0,1394-7-15,2015-10-07,18.87
9154,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-8-13,2015-11-04,18.87,30.0,1394-8-15,2015-11-06,18.87
9155,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-9-18,2015-12-09,18.84,35.0,1394-9-15,2015-12-06,18.84
9156,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-10-9,2015-12-30,18.62,21.0,1394-10-15,2016-01-05,18.62
9157,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-11-11,2016-01-31,18.76,32.0,1394-11-15,2016-02-04,18.76
9158,سرخس,سرخس,نوار مرزی-چاه شماره 12,1394-12-15,2016-03-05,18.85,34.0,1394-12-15,2016-03-05,18.85
9159,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-1-8,2016-03-27,18.91,22.0,1395-1-15,2016-04-03,18.91
9160,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-7-13,2016-10-04,19.42,191.0,1395-7-15,2016-10-06,19.42
9161,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-8-19,2016-11-09,19.46,36.0,1395-8-15,2016-11-05,19.46
9162,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-9-29,2016-12-19,19.51,40.0,1395-9-15,2016-12-05,19.51
9163,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-10-28,2017-01-17,19.5,29.0,1395-10-15,2017-01-04,19.5
9164,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-11-7,2017-01-26,19.48,9.0,1395-11-15,2017-02-03,19.48
9165,سرخس,سرخس,نوار مرزی-چاه شماره 12,1395-12-26,2017-03-16,19.49,49.0,1395-12-15,2017-03-05,19.49
9166,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-1-3,2017-03-23,19.39,7.0,1396-1-15,2017-04-04,19.39
9167,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-2-25,2017-05-15,19.44,53.0,1396-2-15,2017-05-05,19.44
9168,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-3-22,2017-06-12,19.43,28.0,1396-3-15,2017-06-05,19.43
9169,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-4-26,2017-07-17,19.45,35.0,1396-4-15,2017-07-06,19.45
9170,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-5-12,2017-08-03,19.57,17.0,1396-5-15,2017-08-06,19.57
9171,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-6-12,2017-09-03,20.03,31.0,1396-6-15,2017-09-06,20.03
9172,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-7-27,2017-10-19,20.03,46.0,1396-7-15,2017-10-07,20.03
9173,سرخس,سرخس,نوار مرزی-چاه شماره 12,1396-8-30,2017-11-21,20.15,33.0,1396-8-15,2017-11-06,20.15
9174,سرخس,سرخس,پشت فرودگاه قدیم - 7,1366-6-11,1987-09-02,19.66,-11038.0,1366-6-15,1987-09-06,19.66
9175,سرخس,سرخس,پشت فرودگاه قدیم - 7,1366-7-26,1987-10-18,19.88,46.0,1366-7-15,1987-10-07,19.88
9176,سرخس,سرخس,پشت فرودگاه قدیم - 7,1366-9-17,1987-12-08,19.89,51.0,1366-9-15,1987-12-06,19.89
9177,سرخس,سرخس,پشت فرودگاه قدیم - 7,1366-11-7,1988-01-27,20.03,50.0,1366-11-15,1988-02-04,20.03
9178,سرخس,سرخس,پشت فرودگاه قدیم - 7,1366-12-4,1988-02-23,19.98,27.0,1366-12-15,1988-03-05,19.98
9179,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-1-25,1988-04-14,19.63,51.0,1367-1-15,1988-04-04,19.63
9180,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-4-7,1988-06-28,19.58,75.0,1367-4-15,1988-07-06,19.58
9181,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-5-20,1988-08-11,20.05,44.0,1367-5-15,1988-08-06,20.05
9182,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-6-20,1988-09-11,20.0,31.0,1367-6-15,1988-09-06,20.0
9183,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-7-24,1988-10-16,20.12,35.0,1367-7-15,1988-10-07,20.12
9184,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-8-29,1988-11-20,20.4,35.0,1367-8-15,1988-11-06,20.4
9185,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-10-25,1989-01-15,20.43,56.0,1367-10-15,1989-01-05,20.43
9186,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-11-25,1989-02-14,20.15,30.0,1367-11-15,1989-02-04,20.15
9187,سرخس,سرخس,پشت فرودگاه قدیم - 7,1367-12-14,1989-03-05,19.9,19.0,1367-12-15,1989-03-06,19.9
9188,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-2-3,1989-04-23,19.74,49.0,1368-2-15,1989-05-05,19.74
9189,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-3-7,1989-05-28,18.82,35.0,1368-3-15,1989-06-05,18.82
9190,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-4-4,1989-06-25,18.35,28.0,1368-4-15,1989-07-06,18.35
9191,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-5-8,1989-07-30,18.19,35.0,1368-5-15,1989-08-06,18.19
9192,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-7-11,1989-10-03,18.4,65.0,1368-7-15,1989-10-07,18.4
9193,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-8-21,1989-11-12,18.6,40.0,1368-8-15,1989-11-06,18.6
9194,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-9-15,1989-12-06,18.71,24.0,1368-9-15,1989-12-06,18.71
9195,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-10-24,1990-01-14,18.6,39.0,1368-10-15,1990-01-05,18.6
9196,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-11-24,1990-02-13,18.52,30.0,1368-11-15,1990-02-04,18.52
9197,سرخس,سرخس,پشت فرودگاه قدیم - 7,1368-12-20,1990-03-11,18.46,26.0,1368-12-15,1990-03-06,18.46
9198,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-1-19,1990-04-08,18.32,28.0,1369-1-15,1990-04-04,18.32
9199,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-2-23,1990-05-13,17.68,35.0,1369-2-15,1990-05-05,17.68
9200,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-3-26,1990-06-16,17.57,34.0,1369-3-15,1990-06-05,17.57
9201,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-4-25,1990-07-16,17.89,30.0,1369-4-15,1990-07-06,17.89
9202,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-5-21,1990-08-12,18.03,27.0,1369-5-15,1990-08-06,18.03
9203,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-6-24,1990-09-15,18.1,34.0,1369-6-15,1990-09-06,18.1
9204,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-7-22,1990-10-14,18.18,29.0,1369-7-15,1990-10-07,18.18
9205,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-8-27,1990-11-18,18.06,35.0,1369-8-15,1990-11-06,18.06
9206,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-9-25,1990-12-16,18.02,28.0,1369-9-15,1990-12-06,18.02
9207,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-10-24,1991-01-14,17.87,29.0,1369-10-15,1991-01-05,17.87
9208,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-11-27,1991-02-16,17.63,33.0,1369-11-15,1991-02-04,17.63
9209,سرخس,سرخس,پشت فرودگاه قدیم - 7,1369-12-18,1991-03-09,17.5,21.0,1369-12-15,1991-03-06,17.5
9210,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-1-10,1991-03-30,17.38,21.0,1370-1-15,1991-04-04,17.38
9211,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-2-28,1991-05-18,16.9,49.0,1370-2-15,1991-05-05,16.9
9212,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-3-25,1991-06-15,16.3,28.0,1370-3-15,1991-06-05,16.3
9213,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-4-25,1991-07-16,16.59,31.0,1370-4-15,1991-07-06,16.59
9214,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-5-21,1991-08-12,16.95,27.0,1370-5-15,1991-08-06,16.95
9215,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-6-25,1991-09-16,16.65,35.0,1370-6-15,1991-09-06,16.65
9216,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-8-19,1991-11-10,15.98,55.0,1370-8-15,1991-11-06,15.98
9217,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-9-17,1991-12-08,15.66,28.0,1370-9-15,1991-12-06,15.66
9218,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-10-22,1992-01-12,15.32,35.0,1370-10-15,1992-01-05,15.32
9219,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-11-15,1992-02-04,15.17,23.0,1370-11-15,1992-02-04,15.17
9220,سرخس,سرخس,پشت فرودگاه قدیم - 7,1370-12-18,1992-03-08,15.1,33.0,1370-12-15,1992-03-05,15.1
9221,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-2-28,1992-05-18,13.73,71.0,1371-2-15,1992-05-05,13.73
9222,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-3-12,1992-06-02,13.44,15.0,1371-3-15,1992-06-05,13.44
9223,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-5-2,1992-07-24,13.71,52.0,1371-5-15,1992-08-06,13.71
9224,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-6-4,1992-08-26,13.98,33.0,1371-6-15,1992-09-06,13.98
9225,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-7-5,1992-09-27,13.9,32.0,1371-7-15,1992-10-07,13.9
9226,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-8-8,1992-10-30,14.08,33.0,1371-8-15,1992-11-06,14.08
9227,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-9-7,1992-11-28,14.2,29.0,1371-9-15,1992-12-06,14.2
9228,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-10-7,1992-12-28,13.72,30.0,1371-10-15,1993-01-05,13.72
9229,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-11-6,1993-01-26,13.58,29.0,1371-11-15,1993-02-04,13.58
9230,سرخس,سرخس,پشت فرودگاه قدیم - 7,1371-12-5,1993-02-24,13.48,29.0,1371-12-15,1993-03-06,13.48
9231,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-1-15,1993-04-04,13.39,39.0,1372-1-15,1993-04-04,13.39
9232,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-3-8,1993-05-29,12.23,55.0,1372-3-15,1993-06-05,12.23
9233,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-4-18,1993-07-09,12.0,41.0,1372-4-15,1993-07-06,12.0
9234,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-5-16,1993-08-07,12.32,29.0,1372-5-15,1993-08-06,12.32
9235,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-6-19,1993-09-10,12.55,34.0,1372-6-15,1993-09-06,12.55
9236,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-7-7,1993-09-29,12.44,19.0,1372-7-15,1993-10-07,12.44
9237,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-9-9,1993-11-30,12.6,62.0,1372-9-15,1993-12-06,12.6
9238,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-10-10,1993-12-31,12.45,31.0,1372-10-15,1994-01-05,12.45
9239,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-11-6,1994-01-26,12.36,26.0,1372-11-15,1994-02-04,12.36
9240,سرخس,سرخس,پشت فرودگاه قدیم - 7,1372-12-8,1994-02-27,12.26,32.0,1372-12-15,1994-03-06,12.26
9241,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-2-5,1994-04-25,12.06,57.0,1373-2-15,1994-05-05,12.06
9242,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-3-8,1994-05-29,12.15,34.0,1373-3-15,1994-06-05,12.15
9243,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-4-9,1994-06-30,12.18,32.0,1373-4-15,1994-07-06,12.18
9244,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-5-7,1994-07-29,12.72,29.0,1373-5-15,1994-08-06,12.72
9245,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-6-8,1994-08-30,12.88,32.0,1373-6-15,1994-09-06,12.88
9246,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-9-9,1994-11-30,13.0,92.0,1373-9-15,1994-12-06,13.0
9247,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-10-6,1994-12-27,13.04,27.0,1373-10-15,1995-01-05,13.04
9248,سرخس,سرخس,پشت فرودگاه قدیم - 7,1373-11-5,1995-01-25,13.1,29.0,1373-11-15,1995-02-04,13.1
9249,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-2-26,1995-05-16,12.66,111.0,1374-2-15,1995-05-05,12.66
9250,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-3-23,1995-06-13,12.49,28.0,1374-3-15,1995-06-05,12.49
9251,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-4-7,1995-06-28,12.32,15.0,1374-4-15,1995-07-06,12.32
9252,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-5-11,1995-08-02,12.4,35.0,1374-5-15,1995-08-06,12.4
9253,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-6-21,1995-09-12,13.45,41.0,1374-6-15,1995-09-06,13.45
9254,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-7-25,1995-10-17,13.28,35.0,1374-7-15,1995-10-07,13.28
9255,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-8-30,1995-11-21,13.0,35.0,1374-8-15,1995-11-06,13.0
9256,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-9-14,1995-12-05,13.11,14.0,1374-9-15,1995-12-06,13.11
9257,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-10-6,1995-12-27,13.03,22.0,1374-10-15,1996-01-05,13.03
9258,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-11-7,1996-01-27,13.06,31.0,1374-11-15,1996-02-04,13.06
9259,سرخس,سرخس,پشت فرودگاه قدیم - 7,1374-12-5,1996-02-24,12.97,28.0,1374-12-15,1996-03-05,12.97
9260,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-1-26,1996-04-14,12.68,50.0,1375-1-15,1996-04-03,12.68
9261,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-2-22,1996-05-11,12.93,27.0,1375-2-15,1996-05-04,12.93
9262,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-3-26,1996-06-15,13.32,35.0,1375-3-15,1996-06-04,13.32
9263,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-4-25,1996-07-15,12.93,30.0,1375-4-15,1996-07-05,12.93
9264,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-5-27,1996-08-17,13.43,33.0,1375-5-15,1996-08-05,13.43
9265,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-7-11,1996-10-02,13.44,46.0,1375-7-15,1996-10-06,13.44
9266,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-8-23,1996-11-13,13.32,42.0,1375-8-15,1996-11-05,13.32
9267,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-9-20,1996-12-10,13.35,27.0,1375-9-15,1996-12-05,13.35
9268,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-10-22,1997-01-11,13.4,32.0,1375-10-15,1997-01-04,13.4
9269,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-11-23,1997-02-11,13.39,31.0,1375-11-15,1997-02-03,13.39
9270,سرخس,سرخس,پشت فرودگاه قدیم - 7,1375-12-5,1997-02-23,13.36,12.0,1375-12-15,1997-03-05,13.36
9271,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-1-25,1997-04-14,13.01,50.0,1376-1-15,1997-04-04,13.01
9272,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-2-16,1997-05-06,12.94,22.0,1376-2-15,1997-05-05,12.94
9273,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-3-17,1997-06-07,12.86,32.0,1376-3-15,1997-06-05,12.86
9274,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-4-8,1997-06-29,12.97,22.0,1376-4-15,1997-07-06,12.97
9275,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-5-5,1997-07-27,14.02,28.0,1376-5-15,1997-08-06,14.02
9276,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-6-2,1997-08-24,14.0,28.0,1376-6-15,1997-09-06,14.0
9277,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-7-7,1997-09-29,14.05,36.0,1376-7-15,1997-10-07,14.05
9278,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-8-11,1997-11-02,14.07,34.0,1376-8-15,1997-11-06,14.07
9279,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-9-7,1997-11-28,14.03,26.0,1376-9-15,1997-12-06,14.03
9280,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-10-11,1998-01-01,14.04,34.0,1376-10-15,1998-01-05,14.04
9281,سرخس,سرخس,پشت فرودگاه قدیم - 7,1376-12-16,1998-03-07,13.59,65.0,1376-12-15,1998-03-06,13.59
9282,سرخس,سرخس,پشت فرودگاه قدیم - 7,1377-1-25,1998-04-14,13.31,38.0,1377-1-15,1998-04-04,13.31
9283,سرخس,سرخس,پشت فرودگاه قدیم - 7,1377-2-16,1998-05-06,12.91,22.0,1377-2-15,1998-05-05,12.91
9284,سرخس,سرخس,پشت فرودگاه قدیم - 7,1377-3-25,1998-06-15,12.47,40.0,1377-3-15,1998-06-05,12.47
